CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churn
16447,130,3,775.14,1,Potential Loyalists,1
16603,69,2,482.47,1,Potential Loyalists,1
16782,5,38,10438.41,4,Average Buyers,1
17487,723,1,160.55,0,At-Risk Customers,0
17567,2,9,5356.03,1,Potential Loyalists,1
17582,231,5,1450.7,1,Potential Loyalists,1
17656,68,5,1674.69,1,Potential Loyalists,1
17896,18,1,256.32,1,Potential Loyalists,1
17944,418,1,75.41,0,At-Risk Customers,0
18047,376,2,342.69,0,At-Risk Customers,1
18063,385,2,186.6,0,At-Risk Customers,1
18144,2,19,5058.0,1,Potential Loyalists,1
18243,409,1,515.78,0,At-Risk Customers,0
16038,2,3,471.78,1,Potential Loyalists,1
16344,153,4,842.42,1,Potential Loyalists,1
16503,101,11,3614.34,1,Potential Loyalists,1
16523,10,26,11060.71,4,Average Buyers,1
17161,439,1,856.01,0,At-Risk Customers,0
17245,199,2,371.63,1,Potential Loyalists,1
17274,30,2,577.38,1,Potential Loyalists,1
17386,2,7,2812.77,1,Potential Loyalists,1
17479,627,1,389.26,0,At-Risk Customers,0
17625,13,8,6067.8,1,Potential Loyalists,1
17648,55,5,2216.37,1,Potential Loyalists,1
17675,3,69,37530.68,4,Average Buyers,1
17697,231,1,338.95,1,Potential Loyalists,1
18046,644,1,189.63,0,At-Risk Customers,0
18072,180,1,247.44,1,Potential Loyalists,1
18110,14,2,435.43,1,Potential Loyalists,1
18253,637,1,317.88,0,At-Risk Customers,0
16185,11,3,644.72,1,Potential Loyalists,1
16267,586,1,186.66,0,At-Risk Customers,0
16301,731,1,107.33,0,At-Risk Customers,0
16755,109,7,2900.58,1,Potential Loyalists,1
16911,630,2,255.25,0,At-Risk Customers,0
16967,184,1,319.02,1,Potential Loyalists,1
17002,80,7,2571.55,1,Potential Loyalists,1
17045,108,5,827.68,1,Potential Loyalists,1
17410,11,5,1214.72,1,Potential Loyalists,1
17481,10,3,1083.19,1,Potential Loyalists,1
17522,133,4,912.25,1,Potential Loyalists,1
17599,472,1,52.05,0,At-Risk Customers,0
17855,367,1,417.94,0,At-Risk Customers,1
17940,44,16,30393.19,4,Average Buyers,1
17955,193,6,949.9,1,Potential Loyalists,1
18153,654,1,246.22,0,At-Risk Customers,0
16043,32,8,1856.59,1,Potential Loyalists,1
16101,65,4,3229.16,1,Potential Loyalists,1
16238,417,1,63.66,0,At-Risk Customers,0
16505,26,1,777.6,1,Potential Loyalists,1
16889,189,6,2530.9,1,Potential Loyalists,1
16946,378,5,1222.04,0,At-Risk Customers,1
17004,41,4,2425.16,1,Potential Loyalists,1
17146,100,13,5860.24,1,Potential Loyalists,1
17164,27,7,2467.35,1,Potential Loyalists,1
17434,4,6,2052.48,1,Potential Loyalists,1
17507,256,2,605.58,1,Potential Loyalists,1
17658,20,2,595.42,1,Potential Loyalists,1
17796,35,7,1361.99,1,Potential Loyalists,1
17980,160,4,1033.42,1,Potential Loyalists,1
18256,382,1,110.7,0,At-Risk Customers,1
16323,191,2,353.66,1,Potential Loyalists,1
16357,28,4,868.37,1,Potential Loyalists,1
16438,0,5,798.35,1,Potential Loyalists,1
16461,172,3,1615.22,1,Potential Loyalists,1
16500,11,8,791.17,1,Potential Loyalists,1
16520,181,6,2482.62,1,Potential Loyalists,1
16527,76,2,1272.44,1,Potential Loyalists,1
16636,433,4,3802.04,0,At-Risk Customers,0
16697,236,1,112.75,1,Potential Loyalists,1
16704,613,2,695.66,0,At-Risk Customers,0
16712,4,13,4266.99,1,Potential Loyalists,1
16876,398,1,136.01,0,At-Risk Customers,1
16938,3,9,7043.18,1,Potential Loyalists,1
17121,397,1,314.74,0,At-Risk Customers,1
17356,306,5,946.47,0,At-Risk Customers,1
17429,123,5,1357.46,1,Potential Loyalists,1
17555,14,5,1057.74,1,Potential Loyalists,1
17607,371,1,333.81,0,At-Risk Customers,1
17707,180,8,609.3,1,Potential Loyalists,1
17776,381,2,338.56,0,At-Risk Customers,1
18235,66,3,1796.48,1,Potential Loyalists,1
16103,2,22,6191.71,4,Average Buyers,1
16179,55,1,215.83,1,Potential Loyalists,1
16242,3,14,7474.4,1,Potential Loyalists,1
16304,689,1,381.66,0,At-Risk Customers,0
16419,107,8,1487.42,1,Potential Loyalists,1
16497,44,23,6695.28,4,Average Buyers,1
16971,33,1,357.21,1,Potential Loyalists,1
17051,189,4,714.39,1,Potential Loyalists,1
17101,5,7,2507.05,1,Potential Loyalists,1
17244,48,5,1826.04,1,Potential Loyalists,1
17294,664,2,467.79,0,At-Risk Customers,0
17318,720,1,164.28,0,At-Risk Customers,0
17322,371,5,922.59,0,At-Risk Customers,1
17503,33,1,340.43,1,Potential Loyalists,1
17584,2,6,5309.42,1,Potential Loyalists,1
18028,578,1,192.05,0,At-Risk Customers,0
18168,171,16,3770.27,1,Potential Loyalists,1
16391,395,4,1103.61,0,At-Risk Customers,1
16463,16,4,1422.4,1,Potential Loyalists,1
16671,23,3,1692.27,1,Potential Loyalists,1
16920,406,1,355.45,0,At-Risk Customers,1
16969,34,3,650.41,1,Potential Loyalists,1
17008,424,1,81.36,0,At-Risk Customers,0
17147,17,9,3199.95,1,Potential Loyalists,1
17148,46,1,124.88,1,Potential Loyalists,1
17493,380,1,100.91,0,At-Risk Customers,1
17494,496,1,54.7,0,At-Risk Customers,0
17513,67,3,1158.8,1,Potential Loyalists,1
17937,3,7,4301.22,1,Potential Loyalists,1
18200,101,1,163.8,1,Potential Loyalists,1
16013,2,83,56655.4,4,Average Buyers,1
16077,620,1,2300.4,0,At-Risk Customers,0
16082,665,1,106.75,0,At-Risk Customers,0
16158,517,9,628.32,0,At-Risk Customers,0
16162,247,1,37.4,1,Potential Loyalists,1
16186,17,26,9026.11,4,Average Buyers,1
16794,5,14,1990.25,1,Potential Loyalists,1
16837,26,11,3170.98,1,Potential Loyalists,1
16881,61,1,432.0,1,Potential Loyalists,1
16892,10,5,627.18,1,Potential Loyalists,1
17026,180,3,208.98,1,Potential Loyalists,1
17058,76,3,1179.89,1,Potential Loyalists,1
17115,3,7,2761.49,1,Potential Loyalists,1
17149,446,1,143.1,0,At-Risk Customers,0
17595,7,2,388.79,1,Potential Loyalists,1
17742,108,11,2098.48,1,Potential Loyalists,1
18202,194,3,1396.99,1,Potential Loyalists,1
18239,213,6,2150.36,1,Potential Loyalists,1
16031,87,2,548.94,1,Potential Loyalists,1
16063,255,1,335.32,1,Potential Loyalists,1
16367,32,3,1362.4,1,Potential Loyalists,1
16585,588,2,341.59,0,At-Risk Customers,0
16634,217,6,1814.61,1,Potential Loyalists,1
16727,359,4,1437.42,0,At-Risk Customers,1
16767,25,15,8073.8,1,Potential Loyalists,1
16809,18,9,1727.43,1,Potential Loyalists,1
16926,366,5,1421.35,0,At-Risk Customers,1
17003,397,4,830.16,0,At-Risk Customers,1
17044,20,12,11962.3,1,Potential Loyalists,1
17106,384,1,491.23,0,At-Risk Customers,1
17212,248,3,794.41,1,Potential Loyalists,1
17448,492,46,14556.97,4,Average Buyers,0
17720,21,10,2768.91,1,Potential Loyalists,1
17883,9,6,810.98,1,Potential Loyalists,1
17953,535,1,160.82,0,At-Risk Customers,0
18059,18,3,306.46,1,Potential Loyalists,1
18224,258,1,158.95,1,Potential Loyalists,1
18229,6,28,10803.71,4,Average Buyers,1
16046,557,1,235.78,0,At-Risk Customers,0
16539,214,9,3396.81,1,Potential Loyalists,1
16610,214,1,75.66,1,Potential Loyalists,1
16737,48,2,835.2,1,Potential Loyalists,1
16858,363,10,4668.28,0,At-Risk Customers,1
16940,47,8,6427.66,1,Potential Loyalists,1
17184,564,2,198.41,0,At-Risk Customers,0
17351,31,12,1988.23,1,Potential Loyalists,1
17728,60,4,3650.91,1,Potential Loyalists,1
17835,4,2,236.5,1,Potential Loyalists,1
17890,317,2,602.09,0,At-Risk Customers,1
17964,26,2,733.46,1,Potential Loyalists,1
18094,76,13,6391.52,1,Potential Loyalists,1
18190,187,5,745.62,1,Potential Loyalists,1
18219,38,16,3320.52,1,Potential Loyalists,1
16196,483,1,93.3,0,At-Risk Customers,0
16289,457,1,136.31,0,At-Risk Customers,0
16385,55,5,1030.61,1,Potential Loyalists,1
16402,259,2,511.4,1,Potential Loyalists,1
16433,23,2,384.52,1,Potential Loyalists,1
16591,63,1,213.5,1,Potential Loyalists,1
16601,35,3,684.25,1,Potential Loyalists,1
16812,355,4,2392.0,0,At-Risk Customers,1
16978,72,3,768.88,1,Potential Loyalists,1
17132,447,2,1272.8,0,At-Risk Customers,0
17234,177,1,149.89,1,Potential Loyalists,1
17299,6,6,1016.08,1,Potential Loyalists,1
17358,298,5,866.05,0,At-Risk Customers,1
17495,2,3,806.72,1,Potential Loyalists,1
17690,25,20,7448.1,4,Average Buyers,1
17838,21,13,6722.9,1,Potential Loyalists,1
17850,367,155,56600.08,2,One-Time Buyers,1
18131,626,1,222.96,0,At-Risk Customers,0
16213,73,1,159.0,1,Potential Loyalists,1
16229,82,6,2867.86,1,Potential Loyalists,1
16335,546,7,2774.0,0,At-Risk Customers,0
16456,94,13,6862.91,1,Potential Loyalists,1
16531,17,11,2298.33,1,Potential Loyalists,1
16902,111,1,1706.88,1,Potential Loyalists,1
17192,531,1,77.83,0,At-Risk Customers,0
17292,467,2,271.75,0,At-Risk Customers,0
17334,297,3,635.15,0,At-Risk Customers,1
17337,146,4,2027.87,1,Potential Loyalists,1
17407,406,1,552.9,0,At-Risk Customers,1
17444,142,3,2940.04,1,Potential Loyalists,1
17562,9,7,1122.38,1,Potential Loyalists,1
17699,471,2,442.0,0,At-Risk Customers,0
17929,6,12,3082.1,1,Potential Loyalists,1
17938,415,1,144.29,0,At-Risk Customers,0
17959,587,1,140.75,0,At-Risk Customers,0
18037,149,15,167.42,1,Potential Loyalists,1
18251,82,9,26278.86,1,Potential Loyalists,1
16173,10,6,1418.32,1,Potential Loyalists,1
16321,67,7,604.55,1,Potential Loyalists,1
16363,48,1,109.36,1,Potential Loyalists,1
16468,69,3,787.52,1,Potential Loyalists,1
16723,86,4,1301.63,1,Potential Loyalists,1
16831,559,1,91.8,0,At-Risk Customers,0
17071,23,13,3801.2,1,Potential Loyalists,1
17183,2,6,3347.31,1,Potential Loyalists,1
17270,464,2,604.4,0,At-Risk Customers,0
17305,643,1,2135.46,0,At-Risk Customers,0
17798,576,1,183.09,0,At-Risk Customers,0
17949,2,116,116684.08,2,One-Time Buyers,1
18172,9,52,17479.84,4,Average Buyers,1
18259,19,7,4318.2,1,Potential Loyalists,1
18286,471,2,1296.43,0,At-Risk Customers,0
16156,3,20,6218.18,1,Potential Loyalists,1
16620,255,5,1675.73,1,Potential Loyalists,1
16645,730,1,160.39,0,At-Risk Customers,0
16667,63,2,570.13,1,Potential Loyalists,1
16708,40,1,656.63,1,Potential Loyalists,1
17109,24,8,1295.46,1,Potential Loyalists,1
17247,10,1,282.19,1,Potential Loyalists,1
17280,433,1,118.86,0,At-Risk Customers,0
17311,73,6,3566.56,1,Potential Loyalists,1
17525,354,3,1161.9,0,At-Risk Customers,1
17590,12,2,1158.29,1,Potential Loyalists,1
17947,32,1,176.68,1,Potential Loyalists,1
18163,579,1,728.84,0,At-Risk Customers,0
18192,66,1,957.97,1,Potential Loyalists,1
16119,3,8,1720.81,1,Potential Loyalists,1
16290,459,4,2069.3,0,At-Risk Customers,0
16331,427,6,2037.7,0,At-Risk Customers,0
16403,307,1,177.5,0,At-Risk Customers,1
16415,39,3,719.44,1,Potential Loyalists,1
16694,718,1,98.3,0,At-Risk Customers,0
16702,410,4,1110.83,0,At-Risk Customers,0
16707,395,4,551.11,0,At-Risk Customers,1
16756,209,7,1312.37,1,Potential Loyalists,1
16788,118,5,1950.3,1,Potential Loyalists,1
16810,187,2,842.04,1,Potential Loyalists,1
17374,213,3,727.11,1,Potential Loyalists,1
17731,74,6,1708.99,1,Potential Loyalists,1
17774,91,9,3328.05,1,Potential Loyalists,1
17866,137,3,1134.95,1,Potential Loyalists,1
17935,133,7,686.14,1,Potential Loyalists,1
17961,16,100,2995.54,4,Average Buyers,1
18045,40,1,189.4,1,Potential Loyalists,1
18056,283,2,554.6,0,At-Risk Customers,1
18096,6,6,1805.28,1,Potential Loyalists,1
16067,557,3,3395.29,0,At-Risk Customers,0
16125,362,14,4587.65,0,At-Risk Customers,1
16244,206,2,2579.38,1,Potential Loyalists,1
16388,648,1,186.05,0,At-Risk Customers,0
16536,105,1,548.97,1,Potential Loyalists,1
16587,227,1,225.15,1,Potential Loyalists,1
16592,7,27,6889.75,4,Average Buyers,1
16598,280,1,145.05,0,At-Risk Customers,1
17074,557,1,203.05,0,At-Risk Customers,0
17077,573,1,306.0,0,At-Risk Customers,0
17218,6,17,4083.99,1,Potential Loyalists,1
17254,10,2,368.6,1,Potential Loyalists,1
17464,153,3,1000.94,1,Potential Loyalists,1
17622,592,2,1130.21,0,At-Risk Customers,0
17765,153,4,530.8,1,Potential Loyalists,1
17778,656,1,197.7,0,At-Risk Customers,0
17873,75,18,6515.88,1,Potential Loyalists,1
17902,541,1,216.4,0,At-Risk Customers,0
18002,370,4,249.92,0,At-Risk Customers,1
18134,593,2,445.0,0,At-Risk Customers,0
18150,27,3,566.58,1,Potential Loyalists,1
18169,55,1,202.65,1,Potential Loyalists,1
16189,10,2,215.48,1,Potential Loyalists,1
16232,38,7,2712.97,1,Potential Loyalists,1
16313,44,1,167.62,1,Potential Loyalists,1
16487,572,2,209.4,0,At-Risk Customers,0
16776,55,2,619.85,1,Potential Loyalists,1
17005,465,2,742.36,0,At-Risk Customers,0
17035,240,4,613.59,1,Potential Loyalists,1
17123,156,3,977.17,1,Potential Loyalists,1
17189,101,5,957.63,1,Potential Loyalists,1
17592,733,1,148.3,0,At-Risk Customers,0
17677,23,52,35988.75,4,Average Buyers,1
17682,5,11,4456.78,1,Potential Loyalists,1
17945,691,3,360.35,0,At-Risk Customers,0
16097,235,1,185.05,1,Potential Loyalists,1
16215,75,1,242.35,1,Potential Loyalists,1
16501,378,1,1237.23,0,At-Risk Customers,1
16558,17,37,13274.54,4,Average Buyers,1
16653,11,2,1212.66,1,Potential Loyalists,1
16665,357,1,135.4,0,At-Risk Customers,1
16692,251,4,1914.7,1,Potential Loyalists,1
17048,112,7,2071.68,1,Potential Loyalists,1
17174,212,1,59.9,1,Potential Loyalists,1
17359,6,2,284.46,1,Potential Loyalists,1
17383,448,1,110.7,0,At-Risk Customers,0
17450,3,51,246973.09,2,One-Time Buyers,1
17727,10,1,1060.25,1,Potential Loyalists,1
17903,389,1,381.09,0,At-Risk Customers,1
17978,360,4,1461.76,0,At-Risk Customers,1
18020,538,1,190.48,0,At-Risk Customers,0
18069,21,11,4540.56,1,Potential Loyalists,1
18162,727,1,379.16,0,At-Risk Customers,0
16017,42,5,1553.83,1,Potential Loyalists,1
16134,16,5,2145.34,1,Potential Loyalists,1
16143,103,11,4435.25,1,Potential Loyalists,1
16146,152,4,946.38,1,Potential Loyalists,1
16274,368,1,715.9,0,At-Risk Customers,1
16296,621,4,1313.67,0,At-Risk Customers,0
16424,186,2,443.06,1,Potential Loyalists,1
16599,380,1,172.8,0,At-Risk Customers,1
16752,367,1,415.0,0,At-Risk Customers,1
16880,25,8,1840.86,1,Potential Loyalists,1
16937,494,1,202.1,0,At-Risk Customers,0
16977,390,4,496.0,0,At-Risk Customers,1
17031,6,6,2773.85,1,Potential Loyalists,1
17063,16,13,3638.53,1,Potential Loyalists,1
17128,329,1,157.09,0,At-Risk Customers,1
17321,3,6,1741.18,1,Potential Loyalists,1
17327,404,2,152.35,0,At-Risk Customers,1
17544,385,3,960.69,0,At-Risk Customers,1
18012,718,1,115.3,0,At-Risk Customers,0
16314,384,3,1491.4,0,At-Risk Customers,1
16381,390,2,258.7,0,At-Risk Customers,1
16449,192,2,707.69,1,Potential Loyalists,1
16470,46,11,2458.6,1,Potential Loyalists,1
16605,719,1,60.48,0,At-Risk Customers,0
16633,12,6,2883.1,1,Potential Loyalists,1
16805,168,5,1097.24,1,Potential Loyalists,1
16893,361,2,401.77,0,At-Risk Customers,1
17300,385,2,393.64,0,At-Risk Customers,1
17378,369,1,10.95,0,At-Risk Customers,1
17843,298,2,326.23,0,At-Risk Customers,1
17848,76,30,3650.9,4,Average Buyers,1
18067,35,1,396.33,1,Potential Loyalists,1
18090,416,1,349.4,0,At-Risk Customers,0
16135,257,2,819.45,1,Potential Loyalists,1
16353,2,37,9643.06,4,Average Buyers,1
16551,90,7,2237.12,1,Potential Loyalists,1
16608,448,2,1288.72,0,At-Risk Customers,0
16622,538,1,225.4,0,At-Risk Customers,0
16679,361,3,793.06,0,At-Risk Customers,1
16685,56,2,324.24,1,Potential Loyalists,1
17308,388,2,4511.76,0,At-Risk Customers,1
17447,35,2,541.53,1,Potential Loyalists,1
17477,607,2,1144.3,0,At-Risk Customers,0
17825,593,4,731.96,0,At-Risk Customers,0
17885,7,1,190.19,1,Potential Loyalists,1
17891,157,1,203.86,1,Potential Loyalists,1
17913,53,14,3479.64,1,Potential Loyalists,1
18025,374,6,1177.72,0,At-Risk Customers,1
18031,373,1,462.1,0,At-Risk Customers,1
16214,165,4,2038.25,1,Potential Loyalists,1
16236,73,1,432.2,1,Potential Loyalists,1
16350,16,9,2253.89,1,Potential Loyalists,1
16549,5,34,13182.19,4,Average Buyers,1
16613,65,1,618.59,1,Potential Loyalists,1
16769,255,4,1141.75,1,Potential Loyalists,1
17046,152,5,1906.07,1,Potential Loyalists,1
17078,31,2,378.2,1,Potential Loyalists,1
17286,16,3,395.48,1,Potential Loyalists,1
17484,571,2,209.57,0,At-Risk Customers,0
17509,52,8,6115.14,1,Potential Loyalists,1
17552,55,12,3085.29,1,Potential Loyalists,1
17684,38,1,239.41,1,Potential Loyalists,1
18052,559,1,10877.18,0,At-Risk Customers,0
18103,544,1,105.8,0,At-Risk Customers,0
18119,362,1,362.24,0,At-Risk Customers,1
18273,90,3,306.0,1,Potential Loyalists,1
16231,374,4,1078.22,0,At-Risk Customers,1
16250,256,3,791.38,1,Potential Loyalists,1
16576,415,2,540.87,0,At-Risk Customers,0
16616,10,2,500.42,1,Potential Loyalists,1
16638,17,15,2430.53,1,Potential Loyalists,1
16651,581,1,136.2,0,At-Risk Customers,0
16798,549,3,848.71,0,At-Risk Customers,0
16867,684,1,76.74,0,At-Risk Customers,0
17047,80,6,2289.23,1,Potential Loyalists,1
17153,19,1,213.78,1,Potential Loyalists,1
17236,7,12,1929.26,1,Potential Loyalists,1
17266,142,3,320.15,1,Potential Loyalists,1
17413,399,2,560.14,0,At-Risk Customers,1
17564,19,3,454.01,1,Potential Loyalists,1
17594,80,4,2497.88,1,Potential Loyalists,1
17861,19,17,4689.11,1,Potential Loyalists,1
17979,30,4,757.71,1,Potential Loyalists,1
18276,38,6,1656.52,1,Potential Loyalists,1
16020,11,3,851.01,1,Potential Loyalists,1
16193,231,2,630.43,1,Potential Loyalists,1
16197,464,9,2016.71,0,At-Risk Customers,0
16467,503,7,2869.16,0,At-Risk Customers,0
16766,268,2,1145.6,0,At-Risk Customers,1
16987,37,10,2303.97,1,Potential Loyalists,1
17159,16,5,2099.59,1,Potential Loyalists,1
17268,102,11,1733.89,1,Potential Loyalists,1
17312,133,3,644.3,1,Potential Loyalists,1
17324,12,12,2301.87,1,Potential Loyalists,1
17565,581,1,131.83,0,At-Risk Customers,0
17598,376,1,409.98,0,At-Risk Customers,1
17726,390,7,1092.06,0,At-Risk Customers,1
17817,272,5,689.87,0,At-Risk Customers,1
17907,635,1,291.76,0,At-Risk Customers,0
18082,20,1,703.37,1,Potential Loyalists,1
18213,231,1,232.48,1,Potential Loyalists,1
18264,493,1,603.25,0,At-Risk Customers,0
16535,380,2,407.84,0,At-Risk Customers,1
16642,202,2,696.85,1,Potential Loyalists,1
16676,28,6,2361.9,1,Potential Loyalists,1
16726,21,7,2088.41,1,Potential Loyalists,1
16758,60,1,369.34,1,Potential Loyalists,1
16795,360,3,2492.39,0,At-Risk Customers,1
16796,84,1,305.62,1,Potential Loyalists,1
17175,39,4,1443.69,1,Potential Loyalists,1
17277,222,2,1065.35,1,Potential Loyalists,1
17339,89,3,362.36,1,Potential Loyalists,1
17467,390,1,102.6,0,At-Risk Customers,1
17576,3,41,9056.81,4,Average Buyers,1
17917,40,3,341.28,1,Potential Loyalists,1
17919,83,2,1840.32,1,Potential Loyalists,1
18026,495,2,2074.07,0,At-Risk Customers,0
18225,16,25,12723.98,4,Average Buyers,1
18233,320,1,440.0,0,At-Risk Customers,1
16010,240,11,1724.06,1,Potential Loyalists,1
16142,244,1,535.34,1,Potential Loyalists,1
16364,6,2,707.04,1,Potential Loyalists,1
16380,56,1,1780.59,1,Potential Loyalists,1
16423,19,1,346.12,1,Potential Loyalists,1
16498,156,2,100.97,1,Potential Loyalists,1
17248,115,2,546.16,1,Potential Loyalists,1
17297,12,1,131.78,1,Potential Loyalists,1
17521,24,5,1278.06,1,Potential Loyalists,1
17672,45,7,5778.63,1,Potential Loyalists,1
17681,592,5,731.2,0,At-Risk Customers,0
17692,122,12,2975.8,1,Potential Loyalists,1
17831,28,1,35.4,1,Potential Loyalists,1
18061,16,28,6488.97,4,Average Buyers,1
18280,272,2,488.15,0,At-Risk Customers,1
16032,451,6,1970.45,0,At-Risk Customers,0
16425,297,1,302.7,0,At-Risk Customers,1
16744,6,7,1304.76,1,Potential Loyalists,1
16784,14,5,896.53,1,Potential Loyalists,1
16997,283,3,702.0,0,At-Risk Customers,1
17135,11,10,1954.16,1,Potential Loyalists,1
17190,53,7,1743.04,1,Potential Loyalists,1
17430,27,4,735.17,1,Potential Loyalists,1
17436,221,4,440.16,1,Potential Loyalists,1
17472,186,4,935.1,1,Potential Loyalists,1
17612,48,18,5394.86,1,Potential Loyalists,1
17705,25,10,1865.9,1,Potential Loyalists,1
17740,384,6,426.9,0,At-Risk Customers,1
17821,401,1,334.62,0,At-Risk Customers,1
17840,438,1,185.72,0,At-Risk Customers,0
17996,374,3,482.33,0,At-Risk Customers,1
18125,24,4,1142.99,1,Potential Loyalists,1
18214,525,4,1780.34,0,At-Risk Customers,0
18238,510,1,270.92,0,At-Risk Customers,0
16181,68,1,305.54,1,Potential Loyalists,1
16300,425,3,1392.43,0,At-Risk Customers,0
16474,2,7,1871.5,1,Potential Loyalists,1
16661,535,4,986.63,0,At-Risk Customers,0
16740,390,1,236.81,0,At-Risk Customers,1
17138,270,7,4417.27,1,Potential Loyalists,1
17196,422,1,352.9,0,At-Risk Customers,0
17215,459,1,186.15,0,At-Risk Customers,0
17293,3,17,3774.23,1,Potential Loyalists,1
17353,124,4,3242.0,1,Potential Loyalists,1
17455,198,1,131.7,1,Potential Loyalists,1
17460,89,16,2228.27,1,Potential Loyalists,1
17559,507,1,167.62,0,At-Risk Customers,0
17676,53,9,2418.24,1,Potential Loyalists,1
17777,19,3,665.86,1,Potential Loyalists,1
17875,683,1,167.1,0,At-Risk Customers,0
17886,26,6,1608.38,1,Potential Loyalists,1
17967,366,2,357.29,0,At-Risk Customers,1
17973,46,1,337.04,1,Potential Loyalists,1
18167,18,3,1384.86,1,Potential Loyalists,1
18266,429,1,251.1,0,At-Risk Customers,0
16145,3,19,6805.44,1,Potential Loyalists,1
16243,28,2,409.1,1,Potential Loyalists,1
16272,111,1,411.7,1,Potential Loyalists,1
16361,4,4,896.66,1,Potential Loyalists,1
16420,391,1,75.0,0,At-Risk Customers,1
16529,185,4,2012.0,1,Potential Loyalists,1
16660,11,7,1879.55,1,Potential Loyalists,1
16663,724,1,165.0,0,At-Risk Customers,0
16779,9,51,32311.18,4,Average Buyers,1
16872,72,6,1213.13,1,Potential Loyalists,1
16906,76,7,1448.8,1,Potential Loyalists,1
16928,75,29,4113.23,4,Average Buyers,1
16953,25,1,20.8,1,Potential Loyalists,1
16955,179,6,1309.41,1,Potential Loyalists,1
17127,423,5,1155.03,0,At-Risk Customers,0
17258,391,2,417.3,0,At-Risk Customers,1
17723,122,7,3378.4,1,Potential Loyalists,1
17794,681,2,147.3,0,At-Risk Customers,0
17860,363,4,1015.54,0,At-Risk Customers,1
17932,24,3,1331.57,1,Potential Loyalists,1
18017,76,4,688.0,1,Potential Loyalists,1
18080,13,2,1231.5,1,Potential Loyalists,1
18164,32,1,399.65,1,Potential Loyalists,1
16051,676,1,188.44,0,At-Risk Customers,0
16366,13,4,1548.13,1,Potential Loyalists,1
16371,443,1,157.2,0,At-Risk Customers,0
16458,9,29,5539.84,4,Average Buyers,1
16563,48,6,4422.76,1,Potential Loyalists,1
16945,16,33,8548.16,4,Average Buyers,1
16957,234,2,416.64,1,Potential Loyalists,1
16958,430,1,809.44,0,At-Risk Customers,0
17054,23,5,1356.33,1,Potential Loyalists,1
17061,68,11,5232.23,1,Potential Loyalists,1
17079,73,1,118.8,1,Potential Loyalists,1
17092,45,11,5594.96,1,Potential Loyalists,1
17211,21,13,4046.65,1,Potential Loyalists,1
17216,549,1,65.05,0,At-Risk Customers,0
17264,419,1,279.59,0,At-Risk Customers,0
17331,118,1,175.2,1,Potential Loyalists,1
17402,25,22,4809.38,4,Average Buyers,1
17478,403,2,1272.8,0,At-Risk Customers,1
17634,31,9,2361.97,1,Potential Loyalists,1
17687,415,1,432.68,0,At-Risk Customers,0
17710,418,1,293.5,0,At-Risk Customers,0
17711,5,2,385.1,1,Potential Loyalists,1
17779,16,3,658.57,1,Potential Loyalists,1
17790,21,20,2783.61,1,Potential Loyalists,1
18199,678,1,344.75,0,At-Risk Customers,0
16054,140,4,2111.88,1,Potential Loyalists,1
16090,619,1,205.91,0,At-Risk Customers,0
16166,423,2,435.83,0,At-Risk Customers,0
16172,90,8,1884.55,1,Potential Loyalists,1
16182,67,9,9971.65,1,Potential Loyalists,1
16294,471,1,126.05,0,At-Risk Customers,0
16370,77,4,1320.56,1,Potential Loyalists,1
16626,2,16,4023.89,1,Potential Loyalists,1
16748,12,14,3637.33,1,Potential Loyalists,1
16960,33,8,2043.43,1,Potential Loyalists,1
17037,82,1,1267.32,1,Potential Loyalists,1
17545,38,6,1448.54,1,Potential Loyalists,1
17556,200,2,300.67,1,Potential Loyalists,1
17770,193,5,1143.27,1,Potential Loyalists,1
18195,382,1,101.16,0,At-Risk Customers,1
16129,402,3,1396.05,0,At-Risk Customers,1
16327,9,16,10731.34,1,Potential Loyalists,1
16412,48,5,647.23,1,Potential Loyalists,1
16444,41,17,3656.58,1,Potential Loyalists,1
16457,213,1,208.36,1,Potential Loyalists,1
16632,480,2,406.4,0,At-Risk Customers,0
16714,213,4,1529.8,1,Potential Loyalists,1
16746,6,41,17616.48,4,Average Buyers,1
17076,31,6,1242.75,1,Potential Loyalists,1
17225,576,1,131.15,0,At-Risk Customers,0
17335,378,2,508.0,0,At-Risk Customers,1
17411,7,5,1425.38,1,Potential Loyalists,1
17504,201,18,9565.12,1,Potential Loyalists,1
17613,17,14,4559.15,1,Potential Loyalists,1
17820,369,1,183.56,0,At-Risk Customers,1
17889,207,7,774.87,1,Potential Loyalists,1
17992,384,1,254.13,0,At-Risk Customers,1
18066,70,3,1440.4,1,Potential Loyalists,1
16178,133,2,612.6,1,Potential Loyalists,1
16422,12,109,63651.47,2,One-Time Buyers,1
16534,637,1,635.9,0,At-Risk Customers,0
16623,240,4,1015.24,1,Potential Loyalists,1
16749,586,2,4387.08,0,At-Risk Customers,0
16840,598,2,139.85,0,At-Risk Customers,0
17066,721,1,228.34,0,At-Risk Customers,0
17420,45,6,1084.43,1,Potential Loyalists,1
17628,76,1,75.75,1,Potential Loyalists,1
18058,4,3,774.06,1,Potential Loyalists,1
18106,324,6,1461.46,0,At-Risk Customers,1
18147,40,2,179.34,1,Potential Loyalists,1
16008,18,15,5384.13,1,Potential Loyalists,1
16030,304,1,331.24,0,At-Risk Customers,1
